"bk_Code","ID","PARENT_ID","VERSION","VALUE","LANGUAGE","CODE_VALUE","IUPAC_NAME","TEXT_KEY","BBCH_STAGE_FROM","BBCH_STAGE_TO","MIN_INTERNAL_BETWEEN_USES","MAX_APPLICATIONS","UNIT_MAX_APPLICATIONS","InfofitoRef"
"A4D10A95-044F-4179-A171-CA6A6AF75F80-de","A4D10A95-044F-4179-A171-CA6A6AF75F80","","0","Hexythiazox","de","","(4RS5RS)-5-(4-chlorophenyl)-N-cyclohexyl-4-methyl-2-oxothiazolidine-3-carboxamide","Substance","","","","","",""
"A4D10A95-044F-4179-A171-CA6A6AF75F80-en","A4D10A95-044F-4179-A171-CA6A6AF75F80","","0","Hexythiazox","en","","(4RS5RS)-5-(4-chlorophenyl)-N-cyclohexyl-4-methyl-2-oxothiazolidine-3-carboxamide","Substance","","","","","",""
"A4D10A95-044F-4179-A171-CA6A6AF75F80-fr","A4D10A95-044F-4179-A171-CA6A6AF75F80","","0","hexythiazox","fr","","(4RS5RS)-5-(4-chlorophenyl)-N-cyclohexyl-4-methyl-2-oxothiazolidine-3-carboxamide","Substance","","","","","",""
"A4E17584-B62F-4CD2-B83E-88D5C57D41EC-en","A4E17584-B62F-4CD2-B83E-88D5C57D41EC","","0","","en","9314","","Obligation","","","","","",""
"A4E17584-B62F-4CD2-B83E-88D5C57D41EC-de","A4E17584-B62F-4CD2-B83E-88D5C57D41EC","","0","Behandlung nur auf Anweisung der Kantonalen Pflanzenschutzdienste.","de","9314","","Obligation","","","","","",""
"A4E17584-B62F-4CD2-B83E-88D5C57D41EC-fr","A4E17584-B62F-4CD2-B83E-88D5C57D41EC","","0","Traitement seulement sur instruction des services phytosanitaires cantonaux.","fr","9314","","Obligation","","","","","",""
"A4E17584-B62F-4CD2-B83E-88D5C57D41EC-it","A4E17584-B62F-4CD2-B83E-88D5C57D41EC","","0","Trattamento soltanto su indicazione dei servizi fitosanitari cantonali.","it","9314","","Obligation","","","","","",""
"A4F4FBDD-FE00-4EC7-8767-7B4D9091C38E-en","A4F4FBDD-FE00-4EC7-8767-7B4D9091C38E","","0","","en","13685","","Obligation","","","","","",""
"A4F4FBDD-FE00-4EC7-8767-7B4D9091C38E-de","A4F4FBDD-FE00-4EC7-8767-7B4D9091C38E","","0","Früchte, welche bei der Behandlung am Boden liegen, dürfen nicht verzehrt werden.","de","13685","","Obligation","","","","","",""
"A4F4FBDD-FE00-4EC7-8767-7B4D9091C38E-fr","A4F4FBDD-FE00-4EC7-8767-7B4D9091C38E","","0","Fruits, qui lors du traitement sont sur le terrain, ne peuvent pas être consommés.","fr","13685","","Obligation","","","","","",""
"A4F4FBDD-FE00-4EC7-8767-7B4D9091C38E-it","A4F4FBDD-FE00-4EC7-8767-7B4D9091C38E","","0","Frutti che al momento del trattamento giacciono sul terreno non devono venir consumati.","it","13685","","Obligation","","","","","",""
"A4FC1029-BC7B-4BBE-8F19-9D9225E840BC-en","A4FC1029-BC7B-4BBE-8F19-9D9225E840BC","","0","","en","","","Pest","","","","","",""
"A4FC1029-BC7B-4BBE-8F19-9D9225E840BC-it","A4FC1029-BC7B-4BBE-8F19-9D9225E840BC","","0","Cimici dei frutti","it","","","Pest","","","","","",""
"A4FC1029-BC7B-4BBE-8F19-9D9225E840BC-de","A4FC1029-BC7B-4BBE-8F19-9D9225E840BC","","0","Fruchtwanzen","de","","","Pest","","","","","",""
"A4FC1029-BC7B-4BBE-8F19-9D9225E840BC-fr","A4FC1029-BC7B-4BBE-8F19-9D9225E840BC","","0","punaises des fruits","fr","","","Pest","","","","","",""
"469E9CBA-7337-4F39-9F45-01EEB3733F2A-de","469E9CBA-7337-4F39-9F45-01EEB3733F2A","","0","Maximal 3 Behandlungen pro Objekt und Jahr. ","de","9844","","Obligation","","","","","",""
"83A9CEC5-FC31-421C-A3B8-CA219AF649CF-en","83A9CEC5-FC31-421C-A3B8-CA219AF649CF","10642620-4F7B-4E5E-8F38-D73914354014","0","","en","","","Culture","","","","","",""
"83A9CEC5-FC31-421C-A3B8-CA219AF649CF-it","83A9CEC5-FC31-421C-A3B8-CA219AF649CF","10642620-4F7B-4E5E-8F38-D73914354014","0","Garofani","it","","","Culture","","","","","",""
"83A9CEC5-FC31-421C-A3B8-CA219AF649CF-de","83A9CEC5-FC31-421C-A3B8-CA219AF649CF","10642620-4F7B-4E5E-8F38-D73914354014","0","Nelken","de","","","Culture","","","","","",""
"83A9CEC5-FC31-421C-A3B8-CA219AF649CF-fr","83A9CEC5-FC31-421C-A3B8-CA219AF649CF","10642620-4F7B-4E5E-8F38-D73914354014","0","oeillet","fr","","","Culture","","","","","",""
"83A9CEC5-FC31-421C-A3B8-CA219AF649CF-en","83A9CEC5-FC31-421C-A3B8-CA219AF649CF","75317E57-B194-4B3D-8FF2-3489A39AC177","0","","en","","","Culture","","","","","",""
"83A9CEC5-FC31-421C-A3B8-CA219AF649CF-it","83A9CEC5-FC31-421C-A3B8-CA219AF649CF","75317E57-B194-4B3D-8FF2-3489A39AC177","0","Garofani","it","","","Culture","","","","","",""
"83A9CEC5-FC31-421C-A3B8-CA219AF649CF-de","83A9CEC5-FC31-421C-A3B8-CA219AF649CF","75317E57-B194-4B3D-8FF2-3489A39AC177","0","Nelken","de","","","Culture","","","","","",""
"83A9CEC5-FC31-421C-A3B8-CA219AF649CF-fr","83A9CEC5-FC31-421C-A3B8-CA219AF649CF","75317E57-B194-4B3D-8FF2-3489A39AC177","0","oeillet","fr","","","Culture","","","","","",""
"83B49312-B1D5-4713-8FE3-8858BBA5C07D-en","83B49312-B1D5-4713-8FE3-8858BBA5C07D","","0","","en","12899","","Obligation","","","","","",""
"83B49312-B1D5-4713-8FE3-8858BBA5C07D-fr","83B49312-B1D5-4713-8FE3-8858BBA5C07D","","0","Autorisé seulement pour le traitement des produits récoltés suivantes: pommes.","fr","12899","","Obligation","","","","","",""
"83B49312-B1D5-4713-8FE3-8858BBA5C07D-it","83B49312-B1D5-4713-8FE3-8858BBA5C07D","","0","Autorizzato esclusivamente per il trattamento dei seguenti prodotti: mele.","it","12899","","Obligation","","","","","",""
"83B49312-B1D5-4713-8FE3-8858BBA5C07D-de","83B49312-B1D5-4713-8FE3-8858BBA5C07D","","0","Bewilligt nur für die Behandlung folgender Erntegüter: Äpfel.","de","12899","","Obligation","","","","","",""
"83C510D2-293A-4E1B-B691-06B1F02149B4-en","83C510D2-293A-4E1B-B691-06B1F02149B4","DB98FC8E-5AFA-4434-9478-960124F960CA","0","","en","","","Culture","","","","","",""
"83C510D2-293A-4E1B-B691-06B1F02149B4-it","83C510D2-293A-4E1B-B691-06B1F02149B4","DB98FC8E-5AFA-4434-9478-960124F960CA","0","Cipolle dolci","it","","","Culture","","","","","",""
"83C510D2-293A-4E1B-B691-06B1F02149B4-de","83C510D2-293A-4E1B-B691-06B1F02149B4","DB98FC8E-5AFA-4434-9478-960124F960CA","0","Gemüsezwiebel","de","","","Culture","","","","","",""
"83C510D2-293A-4E1B-B691-06B1F02149B4-fr","83C510D2-293A-4E1B-B691-06B1F02149B4","DB98FC8E-5AFA-4434-9478-960124F960CA","0","oignon potager","fr","","","Culture","","","","","",""
"83E4776C-4CB6-4CBC-8659-6D87225724C8-en","83E4776C-4CB6-4CBC-8659-6D87225724C8","","0","","en","12658","","Obligation","","","","","",""
"83E4776C-4CB6-4CBC-8659-6D87225724C8-de","83E4776C-4CB6-4CBC-8659-6D87225724C8","","0","Anlagegrösse nicht unter 0.5-1 ha. Reihenabstand nicht über 4.5 m. Für grössere Flächen ab 1-2 ha kann die Anzahl der Dispenser auf 300/ha reduziert werden.","de","12658","","Obligation","","","","","",""
"83E4776C-4CB6-4CBC-8659-6D87225724C8-it","83E4776C-4CB6-4CBC-8659-6D87225724C8","","0","La dimensione della piantagione non deve essere inferiore a 0.5-1 ha. La distanza tra le file non deve superare i 4.5 m. Per superfici di maggiori dimensioni a partire da 1-2 ha il numero di dosatori può essere ridotto a 300/ha.","it","12658","","Obligation","","","","","",""
"83E4776C-4CB6-4CBC-8659-6D87225724C8-fr","83E4776C-4CB6-4CBC-8659-6D87225724C8","","0","La surface de plantation doit être au minimum de 0.5 à 1 hectares, et l'interligne ne doit pas excéder 4.5 m. Pour des superficies assez importantes dès 1 à 2 hectares, le nombre de diffuseurs peut être réduit à 300/ha.","fr","12658","","Obligation","","","","","",""
"840F5688-6F67-4B35-B4F5-9C5843116587-en","840F5688-6F67-4B35-B4F5-9C5843116587","","0","","en","","","Pest","","","","","",""
"840F5688-6F67-4B35-B4F5-9C5843116587-de","840F5688-6F67-4B35-B4F5-9C5843116587","","0","Einjährige Hahnenfussgewächse","de","","","Pest","","","","","",""
"840F5688-6F67-4B35-B4F5-9C5843116587-it","840F5688-6F67-4B35-B4F5-9C5843116587","","0","Ranuncoli annuali","it","","","Pest","","","","","",""
"840F5688-6F67-4B35-B4F5-9C5843116587-fr","840F5688-6F67-4B35-B4F5-9C5843116587","","0","renonculacées annuelles","fr","","","Pest","","","","","",""
"8425418F-24DF-4E5B-AE89-C310FD7B1591-en","8425418F-24DF-4E5B-AE89-C310FD7B1591","","0","","en","","","ProductCategory","","","","","",""
"8425418F-24DF-4E5B-AE89-C310FD7B1591-it","8425418F-24DF-4E5B-AE89-C310FD7B1591","","0","Rodenticida","it","","","ProductCategory","","","","","",""
"8425418F-24DF-4E5B-AE89-C310FD7B1591-fr","8425418F-24DF-4E5B-AE89-C310FD7B1591","","0","Rodenticide","fr","","","ProductCategory","","","","","",""
"8425418F-24DF-4E5B-AE89-C310FD7B1591-de","8425418F-24DF-4E5B-AE89-C310FD7B1591","","0","Rodentizid","de","","","ProductCategory","","","","","",""
"842EE845-7028-462E-A67B-6C9583117935-en","842EE845-7028-462E-A67B-6C9583117935","","0","","en","11886","","Obligation","","","","","",""
"842EE845-7028-462E-A67B-6C9583117935-de","842EE845-7028-462E-A67B-6C9583117935","","0","Die Etiketten von Säcken mit behandeltem Saatgut sind mit folgenden Angaben zu versehen:   - Gebeiztes Saatgut. Nicht einnehmen! Überreste dürfen (auch gewaschen) nicht als Futter oder Lebensmittel verwendet werden.   - Die Handelsbezeichnung, Wirkstoff(e), sowie die Sicherheitshinweise des Saatbeizmittels. ","de","11886","","Obligation","","","","","",""
"842EE845-7028-462E-A67B-6C9583117935-it","842EE845-7028-462E-A67B-6C9583117935","","0","I sacchi contenenti sementi conciate devono essere designati con la seguente iscrizione sull'etichetta:   - Sementi conciate. Non ingerire! I residui non devono essere usati come foraggio o alimento, neanche se lavati.   - La denominazione commerciale , il(i) principio(i) attivo(i) e le frasi tipo per precauzioni da prendere del prodotto per la concia delle sementi.","it","11886","","Obligation","","","","","",""
"842EE845-7028-462E-A67B-6C9583117935-fr","842EE845-7028-462E-A67B-6C9583117935","","0","Les sacs contenant les semences traitées doivent être identifiés par une étiquette portant l'inscription suivante:   - Traité avec un désinfectant des semences. Ne pas ingérer! Il est interdit d'utiliser les restes de semences désinfectées comme fourrage ou pour l'alimentation, même après les avoir lavés.   - Le nom, les substances actives et les phrases types pour les précautions en matière de sécurité du produit désinfectant des semences.","fr","11886","","Obligation","","","","","",""
"84347CA4-9B09-4FD4-A014-FA21371C918A-fr","84347CA4-9B09-4FD4-A014-FA21371C918A","","0","En mélange avec Vacciplant (0.0625% / 1 l/ha ).","fr","13515","","Obligation","","","","","",""
"84347CA4-9B09-4FD4-A014-FA21371C918A-it","84347CA4-9B09-4FD4-A014-FA21371C918A","","0","In combinazione con Vacciplant (0.0625% / 1 l/ha ).","it","13515","","Obligation","","","","","",""
"84347CA4-9B09-4FD4-A014-FA21371C918A-de","84347CA4-9B09-4FD4-A014-FA21371C918A","","0","In Tankmischung mit Vacciplant (0.0625% / 1 l/ha ).","de","13515","","Obligation","","","","","",""
"84347CA4-9B09-4FD4-A014-FA21371C918A-en","84347CA4-9B09-4FD4-A014-FA21371C918A","","0","Vacciplant (0.0625% / 1 l/ha ).","en","13515","","Obligation","","","","","",""
"8435289E-4F17-4ED2-A71A-D8B6EB3C3364-en","8435289E-4F17-4ED2-A71A-D8B6EB3C3364","","0","","en","9567","","Obligation","","","","","",""
"8435289E-4F17-4ED2-A71A-D8B6EB3C3364-fr","8435289E-4F17-4ED2-A71A-D8B6EB3C3364","","0","2 traitements au maximum en intervalle de 10 à 14 jours par culture.","fr","9567","","Obligation","","","","","",""
"8435289E-4F17-4ED2-A71A-D8B6EB3C3364-it","8435289E-4F17-4ED2-A71A-D8B6EB3C3364","","0","Al massimo 2 trattamenti per cultura con un intervallo di 10 - 14 giorni. ","it","9567","","Obligation","","","","","",""
"8435289E-4F17-4ED2-A71A-D8B6EB3C3364-de","8435289E-4F17-4ED2-A71A-D8B6EB3C3364","","0","Maximal 2 Behandlungen pro Kultur im Abstand von 10-14 Tagen. ","de","9567","","Obligation","","","","","",""
"8446F85A-0172-43BE-9291-E1ACE3BE5F97-en","8446F85A-0172-43BE-9291-E1ACE3BE5F97","","0","","en","12828","","Obligation","","","","","",""
"8446F85A-0172-43BE-9291-E1ACE3BE5F97-it","8446F85A-0172-43BE-9291-E1ACE3BE5F97","","0","Pe 3: per proteggere artropodi non bersaglio dagli effetti della deriva rispettare una zona tampone non trattata di 50 m dai biotopi in virtù degli art. 18a e 18b LNP. Tale distanza può essere ridotta attuando misure di riduzione della deriva secondo le istruzioni del Servizio di omologazione. ","it","12828","","Obligation","","","","","",""
"8446F85A-0172-43BE-9291-E1ACE3BE5F97-fr","8446F85A-0172-43BE-9291-E1ACE3BE5F97","","0","SPe 3: Pour protéger les arthropodes non cibles des conséquences liées à la dérive, respecter une zone tampon non traitée de 50 m par rapport aux biotopes (selon art. 18a  et 18b, LPN). Cette distance peut être réduite en recourant à des mesures techniques de réduction de dérive, conformément aux instructions du service d'homologation. ","fr","12828","","Obligation","","","","","",""
"8446F85A-0172-43BE-9291-E1ACE3BE5F97-de","8446F85A-0172-43BE-9291-E1ACE3BE5F97","","0","SPe 3: Zum Schutz von Nichtzielarthropoden vor den Folgen von Drift eine unbehandelte Pufferzone von 50 m zu Biotopen (gemäss Art. 18a und 18b NHG) einhalten. Diese Distanz kann beim Einsatz von driftreduzierenden Massnahmen gemäss den Weisungen der Zulassungsstelle reduziert werden. ","de","12828","","Obligation","","","","","",""
"84626811-0C47-493B-A297-5820B49C2F08-de","84626811-0C47-493B-A297-5820B49C2F08","","","Frankfurt am Main","de","D-65926","","City","","","","","",""
"84626811-0C47-493B-A297-5820B49C2F08-en","84626811-0C47-493B-A297-5820B49C2F08","","","Frankfurt am Main","en","D-65926","","City","","","","","",""
"84626811-0C47-493B-A297-5820B49C2F08-fr","84626811-0C47-493B-A297-5820B49C2F08","","","Frankfurt am Main","fr","D-65926","","City","","","","","",""
"84626811-0C47-493B-A297-5820B49C2F08-it","84626811-0C47-493B-A297-5820B49C2F08","","","Frankfurt am Main","it","D-65926","","City","","","","","",""
"8463B5B009652F8BCA1309BDEB75B1CBBF2B-fr","8463B5B009652F8BCA1309BDEB75B1CBBF2B","","","20 par culture et année.","fr","","","ApplicationComment","","","","20","culture et année","MaxAppPer"
"8463B5B009652F8BCA1309BDEB75B1CBBF2B-en","8463B5B009652F8BCA1309BDEB75B1CBBF2B","","","20 per .","en","","","ApplicationComment","","","","20","","MaxAppPer"
"8463B5B009652F8BCA1309BDEB75B1CBBF2B-it","8463B5B009652F8BCA1309BDEB75B1CBBF2B","","","20 per coltura e anno.","it","","","ApplicationComment","","","","20","coltura e anno","MaxAppPer"
"8463B5B009652F8BCA1309BDEB75B1CBBF2B-de","8463B5B009652F8BCA1309BDEB75B1CBBF2B","","","20 pro Kultur und Jahr.","de","","","ApplicationComment","","","","20","Kultur und Jahr","MaxAppPer"
"6C0978A8-2AC9-49CE-A5BA-0A8113F85727-de","6C0978A8-2AC9-49CE-A5BA-0A8113F85727","","0","Ethylen","de","","Ethen","Substance","","","","","",""
"6C0978A8-2AC9-49CE-A5BA-0A8113F85727-en","6C0978A8-2AC9-49CE-A5BA-0A8113F85727","","0","Ethylene","en","","Ethen","Substance","","","","","",""
"6C0978A8-2AC9-49CE-A5BA-0A8113F85727-fr","6C0978A8-2AC9-49CE-A5BA-0A8113F85727","","0","Éthylène","fr","","Ethen","Substance","","","","","",""
"6C0978A8-2AC9-49CE-A5BA-0A8113F85727-it","6C0978A8-2AC9-49CE-A5BA-0A8113F85727","","0","Etilene","it","","Ethen","Substance","","","","","",""
"6C1AEE37-28E2-4206-9600-934948D9E828-en","6C1AEE37-28E2-4206-9600-934948D9E828","","1","","en","","","IngredientAdditionalText","","","","","",""
"6C1AEE37-28E2-4206-9600-934948D9E828-de","6C1AEE37-28E2-4206-9600-934948D9E828","","1","als 19.6% Fluroxypyr-meptyl (194.5 g/L)","de","","","IngredientAdditionalText","","","","","",""
"6C1AEE37-28E2-4206-9600-934948D9E828-it","6C1AEE37-28E2-4206-9600-934948D9E828","","1","pari a Fluroxypyr-meptil (194.5 g/L; 19.6%)","it","","","IngredientAdditionalText","","","","","",""
"6C1AEE37-28E2-4206-9600-934948D9E828-fr","6C1AEE37-28E2-4206-9600-934948D9E828","","1","sous forme de 19.6% fluroxypyr-meptyl (194.5 g/l)","fr","","","IngredientAdditionalText","","","","","",""
"6C28B1D5-38BB-4E47-9392-E8A58E4B3656-it","6C28B1D5-38BB-4E47-9392-E8A58E4B3656","","0","Spiroxamina","it","","8-tert-butyl-1,4-dioxaspiro[4.5]decan-2-ylmethyl(ethyl)(propyl)amine","Substance","","","","","",""
"6C28B1D5-38BB-4E47-9392-E8A58E4B3656-de","6C28B1D5-38BB-4E47-9392-E8A58E4B3656","","0","Spiroxamine","de","","8-tert-butyl-1,4-dioxaspiro[4.5]decan-2-ylmethyl(ethyl)(propyl)amine","Substance","","","","","",""
"6C28B1D5-38BB-4E47-9392-E8A58E4B3656-en","6C28B1D5-38BB-4E47-9392-E8A58E4B3656","","0","Spiroxamine","en","","8-tert-butyl-1,4-dioxaspiro[4.5]decan-2-ylmethyl(ethyl)(propyl)amine","Substance","","","","","",""
"6C28B1D5-38BB-4E47-9392-E8A58E4B3656-fr","6C28B1D5-38BB-4E47-9392-E8A58E4B3656","","0","spiroxamine","fr","","8-tert-butyl-1,4-dioxaspiro[4.5]decan-2-ylmethyl(ethyl)(propyl)amine","Substance","","","","","",""
"6C3D663E-442F-4783-87A2-A46806E119E5-en","6C3D663E-442F-4783-87A2-A46806E119E5","0106A8DF-6CDF-4E18-8F46-3D9E1D52D0E5","0","","en","","","Culture","","","","","",""
"6C3D663E-442F-4783-87A2-A46806E119E5-de","6C3D663E-442F-4783-87A2-A46806E119E5","0106A8DF-6CDF-4E18-8F46-3D9E1D52D0E5","0","Baby-Leaf (Brassicaceae)","de","","","Culture","","","","","",""
"6C3D663E-442F-4783-87A2-A46806E119E5-fr","6C3D663E-442F-4783-87A2-A46806E119E5","0106A8DF-6CDF-4E18-8F46-3D9E1D52D0E5","0","Baby-Leaf (Brassicaceae)","fr","","","Culture","","","","","",""
"6C3D663E-442F-4783-87A2-A46806E119E5-it","6C3D663E-442F-4783-87A2-A46806E119E5","0106A8DF-6CDF-4E18-8F46-3D9E1D52D0E5","0","Baby-Leaf (Brassicaceae)","it","","","Culture","","","","","",""
"6C44D265-956D-457C-B395-71C81B327416-de","6C44D265-956D-457C-B395-71C81B327416","79A5CFAD-0AB3-41EB-8C69-E260DCD2DEE6","0","Baldrian","de","","","Culture","","","","","",""
"6C44D265-956D-457C-B395-71C81B327416-en","6C44D265-956D-457C-B395-71C81B327416","79A5CFAD-0AB3-41EB-8C69-E260DCD2DEE6","0","Valerian","en","","","Culture","","","","","",""
"6C44D265-956D-457C-B395-71C81B327416-it","6C44D265-956D-457C-B395-71C81B327416","79A5CFAD-0AB3-41EB-8C69-E260DCD2DEE6","0","Valeriana","it","","","Culture","","","","","",""
"6C44D265-956D-457C-B395-71C81B327416-fr","6C44D265-956D-457C-B395-71C81B327416","79A5CFAD-0AB3-41EB-8C69-E260DCD2DEE6","0","valériane","fr","","","Culture","","","","","",""
"6C46DCE3-8A36-4CEB-9CDC-74E573413536-en","6C46DCE3-8A36-4CEB-9CDC-74E573413536","","5","","en","","","IngredientAdditionalText","","","","","",""
"6C46DCE3-8A36-4CEB-9CDC-74E573413536-fr","6C46DCE3-8A36-4CEB-9CDC-74E573413536","","5","28 mg/diffuseur","fr","","","IngredientAdditionalText","","","","","",""
"6C46DCE3-8A36-4CEB-9CDC-74E573413536-de","6C46DCE3-8A36-4CEB-9CDC-74E573413536","","5","28 mg/Dispenser","de","","","IngredientAdditionalText","","","","","",""
"6C46DCE3-8A36-4CEB-9CDC-74E573413536-it","6C46DCE3-8A36-4CEB-9CDC-74E573413536","","5","28 mg/erogatore","it","","","IngredientAdditionalText","","","","","",""
"6C60AA91-A9DA-4A23-8515-08B955F8B25F-en","6C60AA91-A9DA-4A23-8515-08B955F8B25F","","0","","en","12288","","Obligation","","","","","",""
"6C60AA91-A9DA-4A23-8515-08B955F8B25F-fr","6C60AA91-A9DA-4A23-8515-08B955F8B25F","","0","3. applications succesives (toutes les 6 semaines): traitement dans le trou de plantation resp. sur les lignes ou au moyen du système d'irrigation. ","fr","12288","","Obligation","","","","","",""
"6C60AA91-A9DA-4A23-8515-08B955F8B25F-it","6C60AA91-A9DA-4A23-8515-08B955F8B25F","","0","3. applicazioni consecutive (applicazioni ogni 6 settimane): trattamento nella buca di piantagione risp. sulle file o attraverso il sistema d'irrigazione.","it","12288","","Obligation","","","","","",""
"6C60AA91-A9DA-4A23-8515-08B955F8B25F-de","6C60AA91-A9DA-4A23-8515-08B955F8B25F","","0","3. Folgeapplikationen (alle 6 Wochen): Anwendung in das Pflanzloch bzw. auf die Pflanzreihen oder über das Bewässerungssystem.","de","12288","","Obligation","","","","","",""
"6C72EDA07EDDFB53550D8633844FA6F1825B-en","6C72EDA07EDDFB53550D8633844FA6F1825B","","","Interval (in days): 7.","en","","","ApplicationComment","","","7","","","IntervallInDays"
"6C72EDA07EDDFB53550D8633844FA6F1825B-fr","6C72EDA07EDDFB53550D8633844FA6F1825B","","","Intervalle min. entre les applications (en jours): 7.","fr","","","ApplicationComment","","","7","","","IntervallInDays"
"6C72EDA07EDDFB53550D8633844FA6F1825B-it","6C72EDA07EDDFB53550D8633844FA6F1825B","","","Intervallo minimo tra le applicazioni (in giorni): 7.","it","","","ApplicationComment","","","7","","","IntervallInDays"
"6C72EDA07EDDFB53550D8633844FA6F1825B-de","6C72EDA07EDDFB53550D8633844FA6F1825B","","","Min. Intervall zwischen Anwendungen (in Tagen): 7.","de","","","ApplicationComment","","","7","","","IntervallInDays"
"7468DFE9-2C94-4D19-8CF2-C54939B21424-fr","7468DFE9-2C94-4D19-8CF2-C54939B21424","","1","farine de sang","fr","","Not applicable ","Substance","","","","","",""
"7480E0C1-0F86-497D-900F-F3BF2D1C5F7D-en","7480E0C1-0F86-497D-900F-F3BF2D1C5F7D","","0","","en","9860","","Obligation","","","","","",""
"7480E0C1-0F86-497D-900F-F3BF2D1C5F7D-de","7480E0C1-0F86-497D-900F-F3BF2D1C5F7D","","0","Behandlung während der Vegetationsruhe: nach dem Schnitt vor dem erneuten Austrieb.","de","9860","","Obligation","","","","","",""
"7480E0C1-0F86-497D-900F-F3BF2D1C5F7D-fr","7480E0C1-0F86-497D-900F-F3BF2D1C5F7D","","0","traitement pendant le repos de la végétation: après la coupe avant le nouveau débourrement.","fr","9860","","Obligation","","","","","",""
"7480E0C1-0F86-497D-900F-F3BF2D1C5F7D-it","7480E0C1-0F86-497D-900F-F3BF2D1C5F7D","","0","Trattamento durante la pausa vegetativa: dopo il taglio effettuato prima del nuovo germogliamento.","it","9860","","Obligation","","","","","",""
"74C47437-5700-45F5-86E2-D410DACD39B6-it","74C47437-5700-45F5-86E2-D410DACD39B6","46901564-D096-4323-AE81-C93831AFEC64","0","Alchechengio","it","","","Culture","","","","","",""
"74C47437-5700-45F5-86E2-D410DACD39B6-de","74C47437-5700-45F5-86E2-D410DACD39B6","46901564-D096-4323-AE81-C93831AFEC64","0","Andenbeere","de","","","Culture","","","","","",""
"74C47437-5700-45F5-86E2-D410DACD39B6-en","74C47437-5700-45F5-86E2-D410DACD39B6","46901564-D096-4323-AE81-C93831AFEC64","0","cape gooseberry","en","","","Culture","","","","","",""
"74C47437-5700-45F5-86E2-D410DACD39B6-fr","74C47437-5700-45F5-86E2-D410DACD39B6","46901564-D096-4323-AE81-C93831AFEC64","0","coqueret du Pérou","fr","","","Culture","","","","","",""
"273C364B-E644-4128-BE2F-A7DA1B4A7DE8-de","273C364B-E644-4128-BE2F-A7DA1B4A7DE8","","0","als 0.40 % Natriumoleat (4.0 g/L)","de","","","IngredientAdditionalText","","","","","",""
"273C364B-E644-4128-BE2F-A7DA1B4A7DE8-it","273C364B-E644-4128-BE2F-A7DA1B4A7DE8","","0","sotto forma di 0.40 % di oleato di sodio (4.0 g/l)","it","","","IngredientAdditionalText","","","","","",""
"273C364B-E644-4128-BE2F-A7DA1B4A7DE8-fr","273C364B-E644-4128-BE2F-A7DA1B4A7DE8","","0","sous forme de 0.40 % d'oléate de sodium (4.0 g/l)","fr","","","IngredientAdditionalText","","","","","",""
