NK_Codetable_Pest,NK_Codetable_Pest_additionalTextPrimaryKey,NK_Indication,NK_Pest,NK_PestParent,PestType
7B8F409F-A331-4E51-9004-5503CDDB32E8,NULL,E44B621E-771F-481E-8921-A63433665DBB,BA32FB26-D9BA-48BC-B770-6BB6FA10B937,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,00344E59-50D8-477F-BEFE-804C0D953EE5,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,10F958CE-765A-46ED-83D9-85CCA212E93B,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,1E7F20EE-BB1B-4C9A-8945-B2580D2DF216,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,2098AF28-204E-4352-9674-D42112B12CC6,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,62FF1527-E122-429F-8F36-427BD9F69FAC,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,71165020-8E34-4513-997E-3384873944A2,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,82E7D9DD-586D-4A0A-AA52-F6AA65DABEAE,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,93A9ED4A-FB47-47FA-B330-B519857011B1,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,A44DBA55-791D-4797-A7CE-7AD65D9DE497,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,B068FADF-F660-4D3F-8033-B3E6B9F54FEA,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,B685EA0E-3BFA-4AB5-A81C-4A79C792DFC6,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,C20D6E12-D445-4FCD-A67F-A9D84B040548,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,C476F3BA-E411-4D3E-9BAD-0DC1B5C8E81E,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,C6DA78AA-C66D-4436-A5EF-3B33BEEE1902,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,D41592C1-1576-40A3-BBC6-FC3E3E7FF1FF,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7BBDEAAA-D9F4-40E8-8A6E-F085A7018D37,NULL,DD9C02AF-CA15-420A-845F-445A9D47990B,9BB710D5-E130-4B55-89C0-D466B763BFEF,NULL,PEST_FULL_EFFECT
7C381613-2165-48AD-AAFC-5CD91D13100F,NULL,BCCC7EA4-5114-4F0D-8436-EDB1BA866D87,245D24B8-F315-40C8-8934-14CA40E147E5,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,00D7F524-DCC8-4359-83E3-E6F614CF011C,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,08134917-A5B4-48AD-B935-80DF54A0F571,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,1042DE77-919E-4158-B763-E7BEC7947E01,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,10F84B67-4FF8-4378-AD0F-DB50F768FA80,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,124852F0-937D-473E-899F-970CE7B16DC5,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,141A6015-A59A-420B-B6C1-3F765BAA3FB8,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,28ECC7E0-4CD8-482F-844A-3CD1C70983BF,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,2E1EAD0E-4839-42FC-80AE-CF0870AAB733,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,2F2591CC-2251-4F95-B1F3-8E15548E11E0,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,300EBCC9-ACB2-4473-A526-92FF2E4327DB,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,30A953A4-6CE7-4962-973F-CF5A552727C6,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,31E3ED17-80ED-4772-B2B7-AC34A3AFCD78,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,36B616CA-F566-4011-913B-4862C3621519,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,397DC467-7D61-4A0B-888F-AD9A1717378C,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,4030DFD6-54F1-4234-9552-F00662C77FCB,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,40F662E8-3710-467C-A033-6EA088249294,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,41944F0B-6654-4467-BA37-398BD7AB76AD,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,5122DB2A-49FE-4912-B03D-D7F5F7FE40CB,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,6BCF9CD8-B8D8-40AF-94F4-8383013A0BD2,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,728D0458-35A7-412B-9969-EF87C1E3836A,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,76C4523D-79E3-4B53-B1BF-988699E432F0,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,7743ABCA-6DCC-4E7C-824F-0D0B3E890AAC,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,7BF2C548-6AAB-403E-B6FE-45A8C1CEDCD2,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,7CE92BBA-2D87-4E46-B0F4-E77D5B84B567,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,86E8C3AD-0745-4901-BA46-F038C82BB943,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,87C40EFE-9CC4-4594-B00F-509EC2C0B49E,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,8DC5E4F2-230F-4CE2-851E-3E40193283A7,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,9ED9FA3C-7D60-4032-9BE8-C7B0C51FFB0B,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,A154F682-CD29-45FE-8A26-3430E5802CF5,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,A1800324-CB39-4583-A7F3-178BD1339D3E,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,A697164D-33E5-4DC9-9EF4-5DFD17E52B69,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,B1E0ECA9-4E5E-430D-B3AB-44ABF3940BF6,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,BE3E5E41-3995-4820-BE3A-CBD31835CBA1,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,C58309F1-A64C-43A2-8500-D1D18E990BF9,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,CDC8A797-C7FA-4DD4-BC8E-8E901A54D4E9,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,CEDDD842-4498-4BE5-BC65-740DDA8FD1A4,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,D19FDCB7-4C7A-4986-BDDE-6F04960886EA,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,D606F7C3-DF2F-40F1-86F8-07D07E753780,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,D73C1854-1354-48BE-B6AF-18C42493EC31,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,D755BDC6-9B45-4C04-BECF-DB7ECF038F7E,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,DB2B0611-F02C-4960-9010-D3A0ACA0F134,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
7CCCE51A-FCAC-468F-BB70-0F45D946157C,NULL,DB4EB361-12EB-43C5-A71B-C201F44D1FA9,2C7D53EF-5636-4C68-9B72-5BC8CEB72318,NULL,PEST_FULL_EFFECT
56810256-5A7E-4346-9E0E-5B35C12EE360,NULL,61465019-DA39-41F0-B333-E3F64D5AFE44,CCB30AC6-6B0A-4BDC-89C5-4A18B9FD86E4,NULL,PEST_FULL_EFFECT
56810256-5A7E-4346-9E0E-5B35C12EE360,NULL,62B33BD1-8546-4D33-AD84-5E14865C16B5,CCB30AC6-6B0A-4BDC-89C5-4A18B9FD86E4,NULL,PEST_FULL_EFFECT
56810256-5A7E-4346-9E0E-5B35C12EE360,NULL,93638A65-633B-4ACC-895D-F8E76BE67BA5,CCB30AC6-6B0A-4BDC-89C5-4A18B9FD86E4,NULL,PEST_FULL_EFFECT
56810256-5A7E-4346-9E0E-5B35C12EE360,NULL,A7D5232E-D7C0-44F0-B9E8-C390A5634162,CCB30AC6-6B0A-4BDC-89C5-4A18B9FD86E4,NULL,PEST_FULL_EFFECT
56810256-5A7E-4346-9E0E-5B35C12EE360,NULL,AB554930-614D-4E6C-B969-F09D106E1AD0,CCB30AC6-6B0A-4BDC-89C5-4A18B9FD86E4,NULL,PEST_FULL_EFFECT
56810256-5A7E-4346-9E0E-5B35C12EE360,NULL,CC4EC0B8-963A-499E-ACAD-B90F9478EF11,CCB30AC6-6B0A-4BDC-89C5-4A18B9FD86E4,NULL,PEST_FULL_EFFECT
56810256-5A7E-4346-9E0E-5B35C12EE360,NULL,D7AAF6EE-CA60-4486-8069-93CCFE8CF9C9,CCB30AC6-6B0A-4BDC-89C5-4A18B9FD86E4,NULL,PEST_FULL_EFFECT
56E2FF2F-A4CA-4BCB-999D-E355208A4AF6,NULL,2CE2E781-933D-4AE1-B3BF-E35373DAC1C9,17A43C5E-40C8-4FC3-ADC7-6D1724F38FBE,NULL,PEST_PARTIAL_EFFECT
57C4A875-A4A5-49E2-85D4-947134EACB5D,NULL,D8F9C62B-939B-4BB4-B542-551939323E24,D657F9D2-7C19-40E4-BF8D-16EE47D70F2D,NULL,PEST_PARTIAL_EFFECT
582D6266-3BEE-45F8-8B04-8AE6F2B2100D,NULL,1B3439AC-8917-4873-917A-AB9D1E974ADA,27BC5517-C6C1-458F-BA4A-7E76936C3FC8,NULL,PEST_FULL_EFFECT
582D6266-3BEE-45F8-8B04-8AE6F2B2100D,NULL,3BFF8C65-91BB-4473-96C6-CC5763045FEE,27BC5517-C6C1-458F-BA4A-7E76936C3FC8,NULL,PEST_FULL_EFFECT
582D6266-3BEE-45F8-8B04-8AE6F2B2100D,NULL,790D6D57-3575-4656-9405-B52790EE7136,27BC5517-C6C1-458F-BA4A-7E76936C3FC8,NULL,PEST_FULL_EFFECT
582D6266-3BEE-45F8-8B04-8AE6F2B2100D,NULL,ABA8B4AB-B612-46D0-B77A-7D91126F9364,27BC5517-C6C1-458F-BA4A-7E76936C3FC8,NULL,PEST_FULL_EFFECT
582D6266-3BEE-45F8-8B04-8AE6F2B2100D,NULL,C34B438F-8ABC-4798-81D3-63FFE510189B,27BC5517-C6C1-458F-BA4A-7E76936C3FC8,NULL,PEST_FULL_EFFECT
5A483AD0-4F84-485A-A480-5A11FAFE7F85,NULL,A1301966-949A-4569-9F34-744F6F91B4D6,1BBB5C40-2959-4FD5-8580-34765B6ECACC,NULL,PEST_FULL_EFFECT
5AC77F67-4ABF-460F-825C-A82D635BDA38,NULL,0F7867D4-81BA-4690-84F1-BF8135A42D4C,DDBBA0D6-6949-42AC-AABA-876C48C98503,NULL,PEST_FULL_EFFECT
5AC77F67-4ABF-460F-825C-A82D635BDA38,NULL,2837F7F7-CB42-4DAE-9F8C-71BD3E6F5EDB,DDBBA0D6-6949-42AC-AABA-876C48C98503,NULL,PEST_FULL_EFFECT
5AC77F67-4ABF-460F-825C-A82D635BDA38,NULL,650C444A-69E4-44F7-A3AD-81CDE693DD98,DDBBA0D6-6949-42AC-AABA-876C48C98503,NULL,PEST_FULL_EFFECT
5AC77F67-4ABF-460F-825C-A82D635BDA38,NULL,6D0C4740-6B81-4ADA-9CA2-52C957CAAB50,DDBBA0D6-6949-42AC-AABA-876C48C98503,NULL,PEST_FULL_EFFECT
5AC77F67-4ABF-460F-825C-A82D635BDA38,NULL,78FE220D-0758-425B-922B-7F00E75D8429,DDBBA0D6-6949-42AC-AABA-876C48C98503,NULL,PEST_PARTIAL_EFFECT
5AC77F67-4ABF-460F-825C-A82D635BDA38,NULL,BB9CE536-0D7D-4626-8B48-5D830740ECC8,DDBBA0D6-6949-42AC-AABA-876C48C98503,NULL,PEST_FULL_EFFECT
5AC77F67-4ABF-460F-825C-A82D635BDA38,NULL,EDE14649-89EA-4734-B00E-CA45C16BC655,DDBBA0D6-6949-42AC-AABA-876C48C98503,NULL,PEST_PARTIAL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,1BE6FF51-22C6-4D81-AD63-388D31D35806,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,3CD67E41-1575-490D-9623-43F6CCC2635A,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,4011B105-07B2-4326-B909-545BE5B0187A,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,4D72765B-F914-4D7A-A3B3-9EC12C0AC825,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,5844C9F0-687D-41BC-AE0A-1B2F7BA1A7D4,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,7E502767-AB89-4182-B93C-000E4DA767E2,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,80AC650D-64E5-41B5-BF8B-26363B01CF98,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,87A4EDB9-D10F-47B0-A11A-C0609253EBC5,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,8FE5C911-1CEC-43C8-BF4A-4F24A4FAAC15,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,B6522800-260D-4A44-AF3F-2D9FEE340F3E,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,B93AC078-8BCB-4769-B593-4EAD6753AC1C,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,B9FC1176-C676-42F2-81A2-39A3E468DDBE,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,C9280F4F-0C4F-4B17-A5BC-C19CE1C880E8,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,D095AE77-DFF7-49E3-9DC2-3E066DB8453A,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,D8EC2D00-57D8-49C3-983A-22E2AEE222F6,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,DBF6DD6E-B148-43BB-812B-B2CC1881C210,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,E2785130-EC6B-42B2-AE45-5BA1EAF9BC1E,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,E4EEEEBC-2048-4D8A-B818-7E9D5CECBB2C,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5B3098BC-C499-4373-B485-737E59E55D54,NULL,F93E916A-E182-4A8F-9A82-C4A51BCAE77E,A2476E6A-890A-41CF-B8B5-2F205210E597,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,NULL,0075681D-B346-4623-AADF-8C0E85A94F20,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,NULL,601381BD-E8E4-485A-A22C-DAA8CC9EB3F1,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,NULL,69A71515-32B0-4E86-B75C-7743047BF237,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,NULL,933687FA-CD50-4FD5-B1F3-7C7652CCA433,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,NULL,93D04E23-227E-413A-BF29-56CE738155CC,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,NULL,A6E540E9-E0B6-44DF-9156-5FE9862B6729,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,NULL,D32EC6E7-0A4E-44E1-A2D2-9D6DBB8E3D6B,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,39E586E1-730D-43C6-95D8-ABB6AD93929E,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,5A43808A-453C-4EAE-B40B-A751C4995C65,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,5C4DC69C-7E1C-4753-9817-0BF3FF6AB005,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,69899C4E-AD82-4338-A2EE-940B23B70078,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,76F77842-0018-436D-8173-F1E904C95CDA,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,8ADBA67D-ACE8-44FD-8D7D-CAFE0C8428BC,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,9E4FD681-81EC-4E77-9339-AFC958F90C39,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,AD3B7A6B-4619-41E0-A282-32FBAD9DA8E8,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,B3D812FD-3209-460F-8768-5C188174F87F,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,D2785326-B248-4472-A83C-94F4ADD98EF2,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,D35C6EF0-47DE-4D90-9C10-2BF2BBD1C90A,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BA9B751-2E17-4DFD-9822-80C32143B9C0,700431F4-6164-418F-91B6-507841C8A323,F662B6C7-694C-46A2-B69F-1B185EB411D8,4C09E70E-6577-46BA-B30F-0B03384BCFD1,NULL,PEST_FULL_EFFECT
5BDBA7EC-D7ED-49AC-9AF4-5C62E19AA947,NULL,44C42F98-080E-48DD-8312-A0EAE0EFBA73,73D330B7-A3C8-4284-BCA7-031B3CAF777D,NULL,PEST_FULL_EFFECT
5BDBA7EC-D7ED-49AC-9AF4-5C62E19AA947,NULL,4EADD863-4174-432B-9A94-C4105F889ECF,73D330B7-A3C8-4284-BCA7-031B3CAF777D,NULL,PEST_FULL_EFFECT
5BDBA7EC-D7ED-49AC-9AF4-5C62E19AA947,NULL,95B39BC9-4ED3-43F6-80ED-507673FEBB79,73D330B7-A3C8-4284-BCA7-031B3CAF777D,NULL,PEST_FULL_EFFECT
5BDBA7EC-D7ED-49AC-9AF4-5C62E19AA947,NULL,CDDC3722-2057-4191-B919-DE5329AB84AF,73D330B7-A3C8-4284-BCA7-031B3CAF777D,NULL,PEST_FULL_EFFECT
5BF7376A-E723-47D5-A8ED-E9955FEF61D7,NULL,000B3CDB-E670-4C10-89AD-748451EA394C,6A0F8A5F-ED4F-4A50-99A2-B9C7E496182C,NULL,PEST_FULL_EFFECT
5BF7376A-E723-47D5-A8ED-E9955FEF61D7,NULL,0AC90E29-B438-4826-BBE7-4115F28101A5,6A0F8A5F-ED4F-4A50-99A2-B9C7E496182C,NULL,PEST_FULL_EFFECT
5BF7376A-E723-47D5-A8ED-E9955FEF61D7,NULL,0B2536E3-0648-4FAA-A549-2133E76849C7,6A0F8A5F-ED4F-4A50-99A2-B9C7E496182C,NULL,PEST_FULL_EFFECT
5BF7376A-E723-47D5-A8ED-E9955FEF61D7,NULL,0EF0F5E9-1C7A-4A0B-BD99-180BB39C4852,6A0F8A5F-ED4F-4A50-99A2-B9C7E496182C,NULL,PEST_FULL_EFFECT
5BF7376A-E723-47D5-A8ED-E9955FEF61D7,NULL,142DE1EE-B1AA-41F3-8CA8-5781EE3BE735,6A0F8A5F-ED4F-4A50-99A2-B9C7E496182C,NULL,PEST_FULL_EFFECT
